SalePrice,LotArea,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,CentralAir,GrLivArea,FullBath,BedroomAbvGr,Fireplaces,GarageType,YrSold
197900,17871,NWAmes,1Fam,6,5,1967,Y,1724,1,3,1,Attchd,2009
237000,9473,CollgCr,1Fam,8,5,2002,Y,2031,2,3,1,Attchd,2008
68400,7500,IDOTRR,1Fam,4,4,1920,Y,1128,1,2,0,Detchd,2010
227000,9808,CollgCr,1Fam,7,5,2002,Y,1573,2,3,0,Attchd,2009
180000,8049,Timber,1Fam,7,5,1990,Y,1339,2,2,1,Attchd,2006
150500,8800,CollgCr,1Fam,5,7,1977,Y,1040,2,3,0,Detchd,2009
139000,9400,Mitchel,Duplex,6,5,1971,Y,1824,2,4,0,,2010
169000,9638,SWISU,1Fam,6,7,1919,Y,2447,2,4,1,Detchd,2010
132500,6000,BrkSide,1Fam,6,6,1939,Y,1412,1,4,1,Detchd,2009
143000,9790,NWAmes,1Fam,6,5,1963,Y,1328,1,3,2,Attchd,2010
190000,36500,ClearCr,1Fam,5,5,1964,Y,1582,2,4,0,Attchd,2006
278000,5664,StoneBr,TwnhsE,8,5,2000,Y,1659,2,2,1,Attchd,2009
281000,11065,NridgHt,1Fam,8,5,2006,Y,1970,2,3,1,BuiltIn,2006
180500,14112,NAmes,1Fam,5,7,1964,Y,1152,1,3,1,Attchd,2010
119500,1680,BrDale,Twnhs,5,7,1972,Y,1302,2,3,0,Detchd,2009
107500,6600,OldTown,1Fam,5,4,1892,N,2372,2,4,0,Attchd,2009
162900,10140,NWAmes,1Fam,7,5,1976,Y,1664,2,4,1,Attchd,2006
115000,8172,Edwards,1Fam,5,7,1955,Y,864,1,2,0,Detchd,2006
138500,8400,NAmes,1Fam,5,5,1968,Y,1052,1,3,0,Attchd,2006
155000,8700,NAmes,1Fam,5,6,1963,Y,1128,2,3,0,Attchd,2008
140000,3675,Edwards,TwnhsE,6,5,2005,Y,1072,2,2,0,Basment,2006
160000,63887,Edwards,1Fam,10,5,2008,Y,5642,2,3,3,Attchd,2008
154000,7500,NAmes,1Fam,5,7,1959,Y,1246,1,3,0,Attchd,2010
225000,10762,Gilbert,1Fam,7,5,1999,Y,1983,2,3,1,Attchd,2009
177500,7500,Crawfor,1Fam,6,7,1942,Y,1494,1,3,2,Attchd,2009
290000,10120,NoRidge,1Fam,8,5,1994,Y,2526,2,4,1,Attchd,2006
232000,8688,Somerst,1Fam,7,5,2005,Y,1616,2,3,0,Attchd,2006
130000,3363,Edwards,TwnhsE,7,5,2004,Y,1708,2,3,0,Detchd,2006
325000,13173,NridgHt,1Fam,9,5,2006,Y,1652,2,2,2,Attchd,2009
202500,6955,NridgHt,TwnhsE,7,5,2005,Y,1368,2,2,1,Attchd,2006
138000,8072,CollgCr,1Fam,5,5,1994,Y,990,1,3,0,Detchd,2009
147000,12000,OldTown,1Fam,5,7,1948,Y,1122,1,2,0,Attchd,2008
179200,7153,SawyerW,1Fam,6,5,1991,Y,1294,2,3,0,Attchd,2008
335000,17500,Crawfor,1Fam,7,8,1959,Y,1902,2,3,2,Attchd,2010
203000,8814,CollgCr,1Fam,7,5,2005,Y,1274,2,3,0,Attchd,2007
302000,9572,NoRidge,1Fam,8,5,1990,Y,2810,2,4,1,Attchd,2007
333168,14774,NoRidge,1Fam,9,5,1999,Y,2599,2,4,1,BuiltIn,2010
119000,8190,Edwards,1Fam,4,6,1954,Y,948,1,3,1,Detchd,2007
206900,11075,NAmes,1Fam,6,5,1969,Y,2112,2,4,2,Attchd,2008
295493,10226,CollgCr,1Fam,8,5,2008,Y,1630,2,3,1,Attchd,2009
208900,4230,Somerst,TwnhsE,7,5,2006,Y,1352,2,2,1,Attchd,2007
275000,14781,CollgCr,1Fam,8,5,2001,Y,1787,2,3,1,Attchd,2006
111000,10215,Edwards,1Fam,4,5,1954,Y,948,1,3,0,Attchd,2007
156500,8400,NAmes,1Fam,6,3,1957,Y,1478,1,3,2,Attchd,2009
72500,6627,BrkSide,1Fam,3,6,1949,N,720,1,2,0,Detchd,2008
190000,10186,NoRidge,1Fam,7,5,1992,Y,1923,2,3,1,Attchd,2010
82500,5330,BrkSide,1Fam,4,7,1940,Y,708,1,2,0,,2009
147000,9986,Somerst,1Fam,8,5,2006,Y,1795,2,2,1,Attchd,2007
55000,3636,IDOTRR,1Fam,4,4,1922,N,796,1,2,0,,2008
79000,4270,Edwards,1Fam,3,6,1931,Y,774,1,3,0,,2007
130500,6600,Mitchel,1Fam,5,9,1982,Y,816,1,3,1,Attchd,2008
256000,10440,OldTown,1Fam,6,7,1920,Y,2792,2,5,2,Detchd,2008
176500,9084,Gilbert,1Fam,7,5,1998,Y,1632,2,3,1,Attchd,2006
227000,10000,Somerst,1Fam,8,5,2006,Y,1588,2,3,1,Attchd,2007
132500,10780,CollgCr,1Fam,5,5,1976,Y,954,1,3,0,Detchd,2006
100000,8877,Edwards,1Fam,4,6,1938,Y,816,1,2,1,Detchd,2009
125500,7200,IDOTRR,1Fam,5,6,1938,Y,1360,1,2,0,Detchd,2006
125000,2368,BrDale,TwnhsE,5,6,1970,Y,1365,1,3,0,Attchd,2009
167900,9650,NWAmes,1Fam,6,5,1977,Y,1334,2,2,1,Attchd,2009
135000,9246,NWAmes,Duplex,5,5,1973,Y,1656,2,4,0,Detchd,2008
52500,4118,OldTown,1Fam,4,4,1941,N,693,1,2,0,,2006
200000,13450,CollgCr,1Fam,7,5,2002,Y,1861,2,3,0,BuiltIn,2006
128500,9560,CollgCr,1Fam,5,7,1972,Y,864,1,3,0,Attchd,2006
123000,8294,NAmes,1Fam,4,5,1971,Y,872,1,3,0,Detchd,2007
155000,13695,SawyerW,1Fam,6,5,2003,Y,1114,1,3,0,Detchd,2008
228500,9375,CollgCr,1Fam,8,5,2002,Y,2169,2,3,1,Attchd,2007
177000,7558,Crawfor,1Fam,6,6,1928,Y,1913,1,3,1,Detchd,2009
155835,11103,CollgCr,1Fam,7,5,2006,Y,1456,2,3,1,Attchd,2007
108500,6000,OldTown,1Fam,4,4,1920,Y,960,1,2,0,Detchd,2007
262500,20781,NWAmes,1Fam,7,7,1968,Y,2156,2,3,1,Attchd,2006
283463,15306,Timber,1Fam,8,5,2006,Y,1776,2,3,1,Attchd,2007
215000,16196,SawyerW,1Fam,7,5,1998,Y,1494,2,3,1,Attchd,2007
122000,5250,OldTown,1Fam,8,5,1872,N,2358,2,4,0,,2008
200000,11643,NAmes,Duplex,5,5,1969,Y,2634,2,6,0,Detchd,2009
171000,9247,NAmes,1Fam,6,6,1962,Y,1716,1,4,1,Attchd,2008
134900,6000,BrkSide,1Fam,6,9,1937,Y,1176,1,2,0,Detchd,2009
410000,14720,NoRidge,1Fam,8,5,1995,Y,3238,2,4,1,Attchd,2010
235000,10316,CollgCr,1Fam,7,5,2000,Y,1865,2,3,1,Attchd,2008
170000,10192,NWAmes,1Fam,7,6,1968,Y,1920,3,4,1,Attchd,2006
110000,9477,NAmes,1Fam,5,5,1966,Y,892,1,3,0,Attchd,2008
149900,12537,NAmes,1Fam,5,6,1971,Y,1078,1,3,1,Attchd,2010
177500,2117,Somerst,Twnhs,6,5,2000,Y,1573,2,3,0,Detchd,2010
315000,16737,NridgHt,1Fam,9,5,2004,Y,1980,2,3,1,Attchd,2006
189000,9842,SWISU,1Fam,5,6,1921,Y,2601,3,4,0,BuiltIn,2008
260000,16158,StoneBr,1Fam,7,5,2005,Y,1530,2,3,1,Attchd,2009
104900,12513,NAmes,1Fam,4,4,1920,Y,1738,2,4,1,Attchd,2009
156932,8499,Gilbert,1Fam,6,5,2006,Y,1412,2,3,1,BuiltIn,2007
144152,3180,Somerst,TwnhsE,7,5,2005,Y,1200,2,2,0,Detchd,2006
216000,7500,Somerst,1Fam,7,5,2000,Y,1674,2,3,0,Attchd,2010
193000,9179,CollgCr,1Fam,7,5,1999,Y,1790,2,3,0,Attchd,2008
127000,2665,MeadowV,TwnhsE,5,6,1977,Y,1475,2,4,1,Attchd,2006
144000,4435,CollgCr,TwnhsE,6,5,2003,Y,848,1,1,0,Attchd,2009
232000,10635,CollgCr,1Fam,8,5,2003,Y,1668,2,3,1,Attchd,2010
105000,5400,OldTown,1Fam,4,6,1920,Y,1374,1,2,0,Detchd,2009
165500,9600,NAmes,1Fam,6,6,1955,Y,1661,1,3,1,BuiltIn,2008
274300,9750,CollgCr,1Fam,7,6,1998,Y,2097,2,3,1,Detchd,2006
466500,11400,NoRidge,1Fam,10,5,2001,Y,2633,2,2,2,Attchd,2007
250000,10625,Somerst,1Fam,7,5,2005,Y,1958,2,3,1,Attchd,2008
239000,10991,Timber,1Fam,8,5,2007,Y,1571,2,3,1,Attchd,2007
91000,6292,SWISU,1Fam,6,5,1930,N,790,1,2,0,Detchd,2008
117000,10998,Edwards,1Fam,5,5,1941,Y,1604,2,3,0,Detchd,2009
83000,1953,BrDale,Twnhs,6,5,1973,Y,987,1,2,0,Detchd,2006
167500,9735,Timber,1Fam,5,5,2006,Y,1394,2,3,0,BuiltIn,2008
58500,8212,Edwards,1Fam,3,3,1914,N,864,1,2,0,Detchd,2010
237500,12925,NAmes,1Fam,6,7,1970,Y,2117,2,4,2,Attchd,2008
157000,7200,OldTown,1Fam,7,7,1920,Y,1762,1,4,0,Detchd,2006
112000,25339,Sawyer,1Fam,5,7,1918,Y,1416,2,3,0,Attchd,2007
105000,9060,Edwards,1Fam,6,5,1939,Y,1258,1,2,0,Detchd,2009
125500,5436,IDOTRR,1Fam,4,8,1922,Y,1154,1,3,0,Detchd,2010
250000,16692,NWAmes,1Fam,7,5,1978,Y,2784,3,5,2,Attchd,2006
136000,8520,OldTown,1Fam,6,7,1916,N,2526,2,5,1,Detchd,2007
377500,14892,Gilbert,1Fam,9,5,2006,Y,1746,2,3,2,Attchd,2009
131000,6000,BrkSide,1Fam,6,6,1941,Y,1218,1,3,1,Detchd,2007
235000,9100,CollgCr,1Fam,7,5,2000,Y,1525,2,3,0,Attchd,2006
124000,8944,NAmes,Duplex,5,5,1967,Y,1584,2,4,0,Detchd,2009
123000,7838,NAmes,1Fam,5,5,1967,Y,900,1,3,1,Attchd,2006
163000,10800,OldTown,2fmCon,6,7,1905,N,1912,2,3,1,Detchd,2008
246578,4045,Blmngtn,TwnhsE,7,5,2006,Y,1500,2,2,1,Attchd,2006
281213,12665,Timber,1Fam,8,5,2005,Y,2482,2,4,1,BuiltIn,2007
160000,57200,Timber,1Fam,5,5,1948,Y,1687,1,3,2,Detchd,2010
137500,6120,BrkSide,1Fam,5,8,1920,Y,1513,1,4,0,Detchd,2007
138000,7200,NAmes,1Fam,5,4,1950,Y,1904,1,3,0,Attchd,2009
137450,6171,SWISU,1Fam,6,6,1925,Y,1608,2,3,1,Detchd,2009
120000,6000,BrkSide,1Fam,6,7,1929,Y,1158,1,3,1,BuiltIn,2008
193000,7415,Gilbert,1Fam,6,5,2004,Y,1593,2,3,1,Attchd,2008
193879,6762,CollgCr,1Fam,7,5,2006,Y,1294,2,2,1,Attchd,2006
282922,15256,Somerst,1Fam,8,5,2007,Y,1464,2,3,0,Attchd,2007
105000,10410,OldTown,1Fam,3,4,1915,Y,1214,1,3,0,Detchd,2006
275000,3842,Crawfor,TwnhsE,8,5,2004,Y,1646,2,2,1,Attchd,2008
133000,8445,CollgCr,1Fam,5,7,1972,Y,768,1,2,0,Detchd,2009
112000,8780,Mitchel,1Fam,5,5,1985,Y,833,1,3,0,,2009
125500,7740,OldTown,1Fam,4,7,1910,Y,1363,1,3,0,Detchd,2010
215000,20544,NWAmes,1Fam,7,6,1986,Y,2093,2,3,1,Attchd,2008
230000,12420,CollgCr,1Fam,7,5,2001,Y,1840,2,3,0,Attchd,2009
140000,9600,NAmes,1Fam,6,8,1950,Y,1668,1,3,0,Attchd,2009
90000,7200,NAmes,Duplex,4,5,1949,N,1040,2,2,0,Detchd,2009
257000,10994,SawyerW,1Fam,8,5,2005,Y,1844,2,2,1,Attchd,2009
207000,13053,BrkSide,1Fam,6,7,1923,Y,1848,1,4,1,Detchd,2008
175900,3635,Blmngtn,TwnhsE,7,5,2007,Y,1569,2,1,1,Attchd,2009
122500,11340,OldTown,2fmCon,4,6,1885,Y,2290,2,4,0,Detchd,2010
340000,16545,NoRidge,1Fam,8,5,1998,Y,2450,2,3,1,Attchd,2009
124000,9204,NAmes,1Fam,5,5,1963,Y,1144,1,3,0,Detchd,2008
223000,16381,Crawfor,1Fam,6,5,1969,Y,1844,2,3,1,Attchd,2006
179900,11700,NWAmes,1Fam,6,6,1968,Y,1416,2,3,1,Attchd,2006
127500,4043,NPkVill,TwnhsE,6,5,1977,Y,1069,2,2,1,Attchd,2010
136500,4435,CollgCr,TwnhsE,6,5,2003,Y,848,1,1,0,Attchd,2008
274970,19690,Edwards,1Fam,6,7,1966,Y,2201,2,4,1,Attchd,2006
144000,9503,NAmes,1Fam,5,5,1958,Y,1344,1,2,1,Detchd,2007
142000,10721,NAmes,1Fam,6,6,1959,Y,1252,1,3,0,Detchd,2008
271000,10944,NoRidge,1Fam,7,5,1994,Y,2127,2,3,2,Attchd,2008
140000,10930,NAmes,1Fam,5,6,1945,Y,1558,1,3,1,Attchd,2008
119000,7200,OldTown,1Fam,5,7,1940,Y,804,1,2,2,Attchd,2010
182900,12546,NWAmes,1Fam,6,7,1981,Y,1440,2,3,1,Attchd,2007
192140,21930,Gilbert,1Fam,5,5,2005,Y,1838,2,4,1,BuiltIn,2006
143750,4928,NPkVill,TwnhsE,6,6,1976,Y,958,2,2,0,Attchd,2009
64500,10800,OldTown,1Fam,4,6,1927,Y,968,2,4,0,Detchd,2007
186500,10261,Gilbert,1Fam,6,5,2000,Y,1792,2,3,1,Attchd,2008
160000,17400,Mitchel,1Fam,5,5,1977,Y,1126,2,3,1,Attchd,2006
174000,8400,NAmes,1Fam,6,9,1962,Y,1537,1,3,1,Attchd,2008
120500,9000,NAmes,1Fam,4,6,1971,Y,864,1,3,0,Detchd,2007
394617,12444,NridgHt,1Fam,8,5,2008,Y,1932,2,2,1,Attchd,2008
149700,7407,OldTown,1Fam,6,7,1957,Y,1236,1,2,0,Attchd,2010
197000,11584,NWAmes,1Fam,7,6,1979,Y,1725,2,3,1,Attchd,2007
191000,11526,Crawfor,1Fam,6,7,1922,Y,2555,2,3,1,Detchd,2008
149300,4426,CollgCr,TwnhsE,6,5,2004,Y,848,1,1,1,Attchd,2008
310000,11003,Somerst,1Fam,10,5,2008,Y,2007,2,3,1,Attchd,2009
121000,8854,BrkSide,1Fam,6,6,1916,N,952,1,2,1,Detchd,2009
179600,8500,CollgCr,1Fam,7,5,2004,Y,1422,2,3,0,Attchd,2007
129000,8400,Sawyer,1Fam,6,5,1966,Y,913,1,3,0,Detchd,2007
157900,26142,Mitchel,1Fam,5,7,1962,Y,1188,1,3,0,Attchd,2010
240000,10000,CollgCr,1Fam,8,5,1995,Y,2090,2,3,1,Attchd,2007
112000,11767,Edwards,1Fam,4,7,1910,N,1346,1,2,0,Detchd,2007
92000,1533,MeadowV,Twnhs,5,7,1970,Y,630,1,1,0,,2006
136000,9000,NAmes,Duplex,5,5,1974,Y,1792,2,4,0,,2009
287090,9262,Somerst,1Fam,8,5,2008,Y,1578,2,3,1,Attchd,2009
145000,3675,Edwards,TwnhsE,5,5,2005,Y,1072,1,2,0,Basment,2006
84500,17217,Mitchel,1Fam,5,5,2006,Y,1140,1,3,0,,2006
185000,7500,Somerst,1Fam,7,5,2004,Y,1221,2,2,0,Attchd,2009
175000,7917,Gilbert,1Fam,6,5,1999,Y,1647,2,3,1,Attchd,2007
210000,13175,NWAmes,1Fam,6,6,1978,Y,2073,2,3,2,Attchd,2010
266500,9042,Crawfor,1Fam,7,9,1941,Y,2340,2,4,2,Attchd,2010
142125,9717,NAmes,1Fam,5,6,1950,Y,1078,1,2,0,Attchd,2010
147500,9937,Edwards,1Fam,5,6,1965,Y,1256,1,3,0,Attchd,2008
